congress_id,session_id,vote,vote_url,result,question_description,reference_issue,reference_issue_url,issue,issue_url,date
105,2,217 (69-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00217,Agreed to,On the Amendment S.Amdt. 3234: Smith (NH) Amdt No. 3234; Of a perfecting nature.,S.Amdt. 3234,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3234,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 21
105,2,216 (61-39),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00216,Agreed to,"On the Motion to Table S.Amdt. 3230: motion to table Boxer amdt no 3230; To amend chapter 44 of title 18, United States Code, to improve the safety of handguns.",S.Amdt. 3230,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3230,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 21
105,2,215 (72-28),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00215,Agreed to,"On the Amendment S.Amdt. 3238: Craig Amdt no. 3238; To provide for firearms safety, and for other purposes.",S.Amdt. 3238,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3238,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 21
105,2,213 (83-16),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00213,Agreed to,"On the Cloture Motion: motion to invoke cloture on H.R. 4112; A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 1999, and for other purposes.","",,H.R. 4112,http://hdl.loc.gov/loc.uscongress/legislation.105hr4112,Jul 21
105,2,212 (58-37),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00212,Agreed to,"On the Motion to Table S.Amdt. 3206: motion to table Sessions Amdt No. 3206; An amendment increasing funding for activities of the National Aeronautics and Space Administration concerning science and technology, aeronautics, space transportation, and technology by reducing funding for the AmeriCorps program.",S.Amdt. 3206,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3206,S. 2168,http://hdl.loc.gov/loc.uscongress/legislation.105s2168,Jul 17
105,2,211 (69-27),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00211,Agreed to,"On the Motion to Table S.Amdt. 3202: motion to table Nickles Amdt. No 3202; To amend the bill with respect to single family maximum mortgage amounts, and for other purposes.",S.Amdt. 3202,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3202,S. 2168,http://hdl.loc.gov/loc.uscongress/legislation.105s2168,Jul 17
105,2,207 (65-34),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00207,Agreed to,On the Amendment S.Amdt. 3175: Harkin Amdt No. 3175; To provide funding for the Food Safety Initiative with an offset.,S.Amdt. 3175,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3175,S. 2159,http://hdl.loc.gov/loc.uscongress/legislation.105s2159,Jul 16
105,2,206 (71-28),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00206,Agreed to,On the Amendment S.Amdt. 3172: Grassley Amdt. No. 3172; To express the sense of the Senate concerning appropriate actions to be taken to alleviate the economic effect of low commodity prices.,S.Amdt. 3172,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3172,S. 2159,http://hdl.loc.gov/loc.uscongress/legislation.105s2159,Jul 16
105,2,202 (70-29),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00202,Agreed to,On the Motion to Table S.Amdt. 3157: motion to table Bryan Amdt No. 3157; To eliminate funding for the market access program for fiscal year 1999.,S.Amdt. 3157,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3157,S. 2159,http://hdl.loc.gov/loc.uscongress/legislation.105s2159,Jul 15
105,2,201 (53-46),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00201,Agreed to,"On the Motion to Table S.Amdt. 3156: motion to table Lugar Amdt No 3156; To provide a framework for consideration by the legislative and executive branches of unilateral economic sanctions in order to ensure coordination of United States policy with respect to trade, security, and human rights.",S.Amdt. 3156,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3156,S. 2159,http://hdl.loc.gov/loc.uscongress/legislation.105s2159,Jul 15
105,2,200 (56-43),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00200,Agreed to,On the Motion to Table S.Amdt. 3146: motion to table Daschle Amdt No. 3146; To provide a safety net for farmers and consumers.,S.Amdt. 3146,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3146,S. 2159,http://hdl.loc.gov/loc.uscongress/legislation.105s2159,Jul 15
105,2,199 (99-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00199,Agreed to,On the Amendment S.Amdt. 3127: Daschle Amdt No. 3127; To express the sense of the Senate that emergency action is necessary to respond to the economic hardships facing agricultural producers and their communities.,S.Amdt. 3127,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3127,S. 2159,http://hdl.loc.gov/loc.uscongress/legislation.105s2159,Jul 14
105,2,196 (92-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00196,Agreed to,On the Concurrent Resolution: S.CON.RES.107; A concurrent resolution affirming U.S. commitments under the Taiwan Relations Act.,"",,S.Con.Res. 107,http://hdl.loc.gov/loc.uscongress/legislation.105sconres107,Jul 10
105,2,191 (56-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00191,Agreed to,On the Amendment S.Amdt. 3111: wellstone amdt no. 3111; To expand the educational opportunities for welfare recipients.,S.Amdt. 3111,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3111,S. 1882,http://hdl.loc.gov/loc.uscongress/legislation.105s1882,Jul 09
105,2,189 (96-2),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00189,Agreed to,"On the Conference Report: H.R.2676 Conference Report; A bill to amend the Internal Revenue Code of 1986 to restructure and reform the Internal Revenue Service, and for other purposes.","",,H.R. 2676,http://hdl.loc.gov/loc.uscongress/legislation.105hr2676,Jul 09
105,2,187 (50-48),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00187,Agreed to,"On the Motion to Table: Motion to Table Murray Appeal of Chair Ruling RE: Conf. Rprt. H.R.267; A bill to amend the Internal Revenue Code of 1986 to restructure and reform the Internal Revenue Service, and for other purposes.","",,H.R. 2676,http://hdl.loc.gov/loc.uscongress/legislation.105hr2676,Jul 08
105,2,186 (76-22),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00186,Agreed to,"On the Motion to Table: Motion to Table Dorgan Appeal Chair Ruling RE: Conf Rpt to H.R.2676; A bill to amend the Internal Revenue Code of 1986 to restructure and reform the Internal Revenue Service, and for other purposes.","",,H.R. 2676,http://hdl.loc.gov/loc.uscongress/legislation.105hr2676,Jul 08
